"Order ID "," Order Item ID "," Order YearMonth "," Order Year "," Order Month "," Order Day ","Order Time","Order Quantity","Product Department","Product Category","Product Name"," Customer ID ","Customer Market","Customer Region","Customer Country","Warehouse Country","Shipment Year","Shipment Month","Shipment Day","Shipment Mode"," Shipment Days - Scheduled "," Gross Sales "," Discount % "," Profit "
63075,157702,201707,2017,7,9,"17:37",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",9072,"Europe","Western Europe","France","Puerto Rico",2017,7,15,"Standard Class",4,200,"0.2",100
63075,157701,201707,2017,7,9,"17:37",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",9072,"Europe","Western Europe","France","Puerto Rico",2017,7,15,"Standard Class",4,200,"0.25",100
2766,6941,201502,2015,2,10,"08:42",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",3520,"LATAM","Central America","Mexico","Puerto Rico",2015,2,12,"Second Class",2,200,"0.01",100
4305,10782,201503,2015,3,4,"19:52",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",5605,"LATAM","Caribbean","Dominican�Republic","Puerto Rico",2015,3,5,"Same Day",3,200,"0.1",100
6395,16008,201504,2015,4,4,"08:06",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",5019,"LATAM","South America","Chile","Puerto Rico",2015,4,10,"Second Class",2,200,"0.12",100
7725,19312,201504,2015,4,23,"18:03",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",7223,"LATAM","South America","Venezuela","Puerto Rico",2015,4,29,"Second Class",2,200,"0.13",100
7983,19956,201504,2015,4,27,"12:27",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",942,"LATAM","Central America","Nicaragua","Puerto Rico",2015,5,1,"Second Class",2,200,"0.05",100
7983,19954,201504,2015,4,27,"12:27",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",942,"LATAM","Central America","Nicaragua","Puerto Rico",2015,5,1,"Second Class",2,200,"0.06",100
13525,33897,201507,2015,7,17,"10:03",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",10866,"Europe","Western Europe","France","Puerto Rico",2015,7,23,"Second Class",2,200,"0.07",100
13525,33898,201507,2015,7,17,"10:03",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",10866,"Europe","Western Europe","France","Puerto Rico",2015,7,23,"Second Class",2,200,"0.06",100
17316,43280,201509,2015,9,10,"18:12",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",24,"Europe","Western Europe","Netherlands","Puerto Rico",2015,9,12,"First Class",1,200,"0.18",100
23813,59587,201512,2015,12,14,"14:24",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1373,"Pacific Asia","Oceania","Australia","Puerto Rico",2015,12,18,"Second Class",2,200,"0.06",100
23813,59588,201512,2015,12,14,"14:24",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1373,"Pacific Asia","Oceania","Australia","Puerto Rico",2015,12,18,"Second Class",2,200,"0.05",100
31238,78071,201603,2016,3,31,"23:42",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",2588,"Pacific Asia","Oceania","New zealand","Puerto Rico",2016,4,4,"Second Class",2,200,"0.01",100
33215,83015,201604,2016,4,29,"20:20",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1216,"North America","US Center","USA","Puerto Rico",2016,5,5,"Second Class",2,200,"  -  ",100
33921,84656,201605,2016,5,10,"03:41",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",8805,"North America","East of USA","USA","Puerto Rico",2016,5,10,"Same Day",3,200,"0.17",100
41521,103642,201608,2016,8,29,"02:18",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",10802,"Africa","East Africa","Madagascar","Puerto Rico",2016,8,31,"Second Class",2,200,"0.02",100
51373,128380,201701,2017,1,19,"21:53",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",6067,"LATAM","Central America","Panama","Puerto Rico",2017,1,23,"Second Class",2,200,"0.16",100
51806,129430,201701,2017,1,26,"05:35",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",2929,"LATAM","Caribbean","Cuba","Puerto Rico",2017,1,28,"Second Class",2,200,"0.06",100
55881,139726,201703,2017,3,26,"17:15",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",6212,"LATAM","Caribbean","Cuba","Puerto Rico",2017,3,28,"First Class",1,200,"0.03",100
63371,158440,201707,2017,7,14,"01:20",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1262,"Europe","Western Europe","France","Puerto Rico",2017,7,14,"Same Day",3,200,"0.03",100
65985,164900,201708,2017,8,21,"05:08",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",4472,"Europe","Western Europe","Germany","Puerto Rico",2017,8,23,"First Class",1,200,"0.16",100
1196,2971,201501,2015,1,18,"10:39",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",2737,"LATAM","South America","Brazil","Puerto Rico",2015,1,20,"Standard Class",4,200,"0.01",100
1785,4457,201501,2015,1,27,"01:00",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",12024,"LATAM","South America","Brazil","Puerto Rico",2015,2,2,"Standard Class",4,200,"0.25",100
3535,8796,201502,2015,2,21,"14:07",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",7840,"LATAM","Central America","Mexico","Puerto Rico",2015,2,27,"Standard Class",4,200,"0.05",100
7396,18516,201504,2015,4,18,"22:47",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",10866,"LATAM","Central America","Mexico","Puerto Rico",2015,4,20,"Standard Class",4,200,"0.06",100
9595,23973,201505,2015,5,21,"01:12",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",4080,"LATAM","South America","Brazil","Puerto Rico",2015,5,27,"Standard Class",4,200,"0.07",100
15605,39012,201508,2015,8,16,"18:46",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",7601,"Europe","Western Europe","France","Puerto Rico",2015,8,22,"Standard Class",4,200,"0.17",100
21916,54822,201511,2015,11,16,"21:48",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",9607,"Pacific Asia","South Asia","Pakistan","Puerto Rico",2015,11,18,"Standard Class",4,200,"0.12",100
23216,58128,201512,2015,12,5,"21:14",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",3453,"Pacific Asia","Eastern Asia","China","Puerto Rico",2015,12,7,"Standard Class",4,200,"0.01",100
23216,58126,201512,2015,12,5,"21:14",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",3453,"Pacific Asia","Eastern Asia","China","Puerto Rico",2015,12,7,"Standard Class",4,200,"0.02",100
23578,58987,201512,2015,12,11,"04:04",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1577,"Pacific Asia","Eastern Asia","China","Puerto Rico",2015,12,15,"Standard Class",4,200,"0.03",100
25691,64339,201601,2016,1,11,"00:21",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1785,"Pacific Asia","Eastern Asia","China","Puerto Rico",2016,1,13,"Standard Class",4,200,"0.13",100
25691,64337,201601,2016,1,11,"00:21",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1785,"Pacific Asia","Eastern Asia","China","Puerto Rico",2016,1,13,"Standard Class",4,200,"0.15",100
25851,64706,201601,2016,1,13,"08:24",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",4833,"Pacific Asia","South Asia","India","Puerto Rico",2016,1,15,"Standard Class",4,200,"0.18",100
29685,74267,201603,2016,3,9,"07:37",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",10380,"Pacific Asia","Eastern Asia","China","Puerto Rico",2016,3,15,"Standard Class",4,200,"0.1",100
29685,74264,201603,2016,3,9,"07:37",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",10380,"Pacific Asia","Eastern Asia","China","Puerto Rico",2016,3,15,"Standard Class",4,200,"0.12",100
33978,84789,201605,2016,5,10,"23:39",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",2896,"North America","US Center","USA","Puerto Rico",2016,5,14,"Standard Class",4,200,"0.2",100
37553,93732,201607,2016,7,2,"04:08",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",7840,"North America","South of  USA","USA","Puerto Rico",2016,7,6,"Standard Class",4,200,"0.12",100
41605,103851,201608,2016,8,30,"07:44",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",2609,"Europe","Eastern Europe","Poland","Puerto Rico",2016,9,5,"Standard Class",4,200,"0.17",100
51843,129534,201701,2017,1,26,"18:33",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",390,"LATAM","Central America","Guatemala","Puerto Rico",2017,1,30,"Standard Class",4,200,"0.13",100
65561,163853,201708,2017,8,15,"00:35",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",3940,"Europe","Western Europe","France","Puerto Rico",2017,8,17,"Standard Class",4,200,"0.09",100
67823,169568,201709,2017,9,17,"01:04",1,"Fan Shop","Water Sports","Pelican Sunstream 100 Kayak",1399,"Europe","Western Europe","Germany","Puerto Rico",2017,9,21,"Standard Class",4,200,"0.17",100
2768,6944,201502,2015,2,10,"09:24",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4204,"LATAM","Central America","Honduras","Puerto Rico",2015,1,20,"Second Class",2,300,"0.1",150
4135,10329,201503,2015,3,2,"08:19",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10041,"LATAM","Central America","Nicaragua","Puerto Rico",2015,2,14,"Second Class",2,300,"0.25",150
6395,16009,201504,2015,4,4,"08:06",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5019,"LATAM","South America","Chile","Puerto Rico",2015,3,17,"Second Class",2,300,"0.2",150
6538,16349,201504,2015,4,6,"10:12",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3627,"LATAM","South America","Brazil","Puerto Rico",2015,3,23,"Second Class",2,300,"0.09",150
17878,44666,201509,2015,9,18,"23:06",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1459,"Europe","Western Europe","France","Puerto Rico",2015,7,19,"Second Class",2,300,"0.01",150
33398,83399,201605,2016,5,2,"12:27",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",9876,"North America","West of USA","USA","Puerto Rico",2016,2,21,"Second Class",2,300,"0.02",150
35505,88683,201606,2016,6,2,"06:37",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",6421,"North America","East of USA","USA","Puerto Rico",2016,2,25,"Second Class",2,300,"0.04",150
47228,118054,201611,2016,11,20,"09:43",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10658,"North America","Canada","Canada","Puerto Rico",2016,6,19,"Second Class",2,300,"0.06",150
53333,133257,201702,2017,2,17,"12:34",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2415,"LATAM","Central America","Mexico","Puerto Rico",2016,6,22,"Second Class",2,300,"0.03",150
61985,154977,201706,2017,6,23,"19:45",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5212,"Europe","Western Europe","Germany","Puerto Rico",2016,12,7,"Second Class",2,300,"0.12",150
63918,159784,201707,2017,7,22,"00:58",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",6883,"Europe","Western Europe","France","Puerto Rico",2017,2,8,"Second Class",2,300,"0.03",150
11598,28993,201506,2015,6,19,"06:56",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5264,"Europe","Southern Europe","Italy","Puerto Rico",2017,5,19,"Same Day",3,300,"0.02",150
21091,52737,201511,2015,11,4,"20:45",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8861,"Pacific Asia","Eastern Asia","China","Puerto Rico",2017,6,19,"Same Day",3,300,"0.17",150
37366,93278,201606,2016,6,29,"10:37",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1477,"North America","West of USA","USA","Puerto Rico",2017,7,26,"Same Day",3,300,"0.09",150
37628,93904,201607,2016,7,3,"06:24",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4056,"North America","US Center","USA","Puerto Rico",2017,7,24,"Same Day",3,300,"0.09",150
43385,108372,201609,2016,9,25,"07:20",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4958,"Europe","Eastern Europe","Romania","Puerto Rico",2017,7,30,"Same Day",3,300,"0.18",150
65258,163080,201708,2017,8,10,"14:26",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1011,"Europe","Western Europe","France","Puerto Rico",2017,9,14,"Same Day",3,300,"0.07",150
67608,169037,201709,2017,9,13,"21:44",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1459,"Europe","Southern Europe","Italy","Puerto Rico",2017,9,22,"Same Day",3,300,"0.01",150
856,2129,201501,2015,1,13,"11:32",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",9876,"LATAM","Central America","Mexico","Puerto Rico",2015,1,15,"Second Class",2,300,"0.2",150
5536,13820,201503,2015,3,22,"19:09",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3983,"LATAM","South America","Argentina","Puerto Rico",2015,2,9,"Second Class",2,300,"0.07",150
17296,43236,201509,2015,9,10,"11:12",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1510,"Europe","Western Europe","France","Puerto Rico",2015,2,20,"Second Class",2,300,"0.15",150
35321,88219,201605,2016,5,30,"14:10",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1312,"North America","West of USA","USA","Puerto Rico",2015,4,2,"Second Class",2,300,"0.1",150
45091,112601,201610,2016,10,20,"05:02",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5264,"Europe","Eastern Europe","Belarus","Puerto Rico",2015,4,8,"Second Class",2,300,"  -  ",150
51301,128206,201701,2017,1,18,"20:40",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8625,"LATAM","South America","Brazil","Puerto Rico",2015,5,9,"Second Class",2,300,"0.16",150
53501,133699,201702,2017,2,19,"23:25",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",9283,"LATAM","Central America","Mexico","Puerto Rico",2015,5,13,"Second Class",2,300,"0.17",150
61256,153231,201706,2017,6,13,"04:21",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1399,"LATAM","South America","Chile","Puerto Rico",2015,8,22,"Second Class",2,300,"0.05",150
61301,153357,201706,2017,6,13,"20:07",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",330,"LATAM","South America","Brazil","Puerto Rico",2015,8,23,"Second Class",2,300,"0.13",150
61886,154691,201706,2017,6,22,"09:04",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",94,"Europe","Northern Europe","United Kingdom","Puerto Rico",2015,8,26,"Second Class",2,300,"0.09",150
2593,6498,201502,2015,2,7,"20:05",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",9125,"LATAM","Caribbean","Haiti","Puerto Rico",2015,10,3,"First Class",1,300,"0.09",150
3328,8270,201502,2015,2,18,"13:35",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1373,"LATAM","South America","Brazil","Puerto Rico",2015,11,10,"First Class",1,300,"0.09",150
6123,15307,201503,2015,3,31,"08:48",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",689,"LATAM","Central America","Mexico","Puerto Rico",2015,12,2,"First Class",1,300,"0.03",150
6536,16342,201504,2015,4,6,"09:30",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",12024,"LATAM","South America","Brazil","Puerto Rico",2016,1,1,"First Class",1,300,"0.1",150
13321,33343,201507,2015,7,14,"10:35",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5513,"Europe","Northern Europe","United Kingdom","Puerto Rico",2016,3,4,"First Class",1,300,"0.07",150
21321,53317,201511,2015,11,8,"05:20",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10677,"Pacific Asia","South Asia","India","Puerto Rico",2016,7,4,"First Class",1,300,"0.1",150
27306,68393,201602,2016,2,3,"14:09",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3740,"Pacific Asia","South Asia","Pakistan","Puerto Rico",2016,8,20,"First Class",1,300,"0.06",150
29258,73179,201603,2016,3,3,"02:01",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4406,"Pacific Asia","Southeast Asia","Thailand","Puerto Rico",2016,8,29,"First Class",1,300,"0.04",150
29258,73181,201603,2016,3,3,"02:01",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4406,"Pacific Asia","Southeast Asia","Thailand","Puerto Rico",2016,9,3,"First Class",1,300,"0.03",150
39383,98329,201607,2016,7,28,"21:16",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8810,"North America","South of  USA","USA","Puerto Rico",2016,10,18,"First Class",1,300,"0.16",150
39383,98326,201607,2016,7,28,"21:16",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8810,"North America","South of  USA","USA","Puerto Rico",2016,10,22,"First Class",1,300,"0.17",150
39931,99619,201608,2016,8,5,"21:15",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",11612,"North America","East of USA","USA","Puerto Rico",2016,10,22,"First Class",1,300,"0.05",150
43901,109651,201610,2016,10,2,"20:07",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10447,"Europe","Eastern Europe","Poland","Puerto Rico",2017,1,4,"First Class",1,300,"0.16",150
45368,113363,201610,2016,10,24,"06:04",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1577,"Africa","West Africa","Senegal","Puerto Rico",2017,1,20,"First Class",1,300,"0.13",150
47568,118920,201611,2016,11,25,"08:50",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10677,"Africa","North Africa","Morocco","Puerto Rico",2017,1,30,"First Class",1,300,"0.06",150
49358,123377,201612,2016,12,21,"11:57",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1883,"Europe","Southern Europe","Croatia","Puerto Rico",2017,2,11,"First Class",1,300,"0.16",150
51028,127534,201701,2017,1,14,"21:01",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5264,"Europe","Southern Europe","Albania","Puerto Rico",2017,4,7,"First Class",1,300,"0.17",150
51963,129820,201701,2017,1,28,"12:36",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2521,"LATAM","Central America","Honduras","Puerto Rico",2017,4,12,"First Class",1,300,"0.12",150
51963,129822,201701,2017,1,28,"12:36",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2521,"LATAM","Central America","Honduras","Puerto Rico",2017,4,18,"First Class",1,300,"0.1",150
1566,3911,201501,2015,1,23,"20:17",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8378,"LATAM","Central America","Mexico","Puerto Rico",2015,1,28,"Standard Class",4,300,"0.04",150
1968,4922,201501,2015,1,29,"17:07",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",105,"LATAM","Caribbean","Haiti","Puerto Rico",2015,2,2,"Standard Class",4,300,"0.09",150
4728,11853,201503,2015,3,11,"00:04",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2341,"LATAM","Central America","Honduras","Puerto Rico",2015,4,4,"Standard Class",4,300,"0.2",150
6736,16833,201504,2015,4,9,"07:34",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",577,"LATAM","Central America","Guatemala","Puerto Rico",2015,5,20,"Standard Class",4,300,"0.03",150
11813,29542,201506,2015,6,22,"10:16",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10986,"Europe","Western Europe","Germany","Puerto Rico",2015,6,20,"Standard Class",4,300,"0.09",150
17205,43035,201509,2015,9,9,"03:19",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2715,"Europe","Northern Europe","United Kingdom","Puerto Rico",2015,7,27,"Standard Class",4,300,"0.18",150
33971,84770,201605,2016,5,10,"21:12",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8617,"North America","West of USA","USA","Puerto Rico",2015,12,15,"Standard Class",4,300,"  -  ",150
43376,108353,201609,2016,9,25,"04:11",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",11266,"Pacific Asia","Central Asia","Uzbekistan","Puerto Rico",2016,3,28,"Standard Class",4,300,"0.2",150
45571,113889,201610,2016,10,27,"05:12",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10646,"Europe","Eastern Europe","Russia","Puerto Rico",2016,4,5,"Standard Class",4,300,"0.05",150
51385,128403,201701,2017,1,20,"02:06",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",752,"LATAM","Central America","Mexico","Puerto Rico",2016,7,23,"Standard Class",4,300,"0.12",150
61275,153282,201706,2017,6,13,"11:00",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2609,"LATAM","Central America","Mexico","Puerto Rico",2017,1,1,"Standard Class",4,300,"  -  ",150
67036,167578,201709,2017,9,5,"13:20",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",2900,"Europe","Western Europe","Germany","Puerto Rico",2017,3,18,"Standard Class",4,300,"0.17",150
593,1453,201501,2015,1,9,"15:24",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",6667,"LATAM","South America","Per�","Puerto Rico",2017,4,2,"Standard Class",4,300,"0.2",150
1563,3900,201501,2015,1,23,"19:14",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",12425,"LATAM","Caribbean","Dominican�Republic","Puerto Rico",2017,4,19,"Standard Class",4,300,"0.05",150
3135,7802,201502,2015,2,15,"17:58",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",698,"LATAM","Central America","Mexico","Puerto Rico",2017,5,9,"Standard Class",4,300,"0.09",150
6986,17496,201504,2015,4,12,"23:09",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",6523,"LATAM","South America","Argentina","Puerto Rico",2017,6,17,"Standard Class",4,300,"0.13",150
13835,34656,201507,2015,7,21,"22:39",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",9451,"Europe","Southern Europe","Italy","Puerto Rico",2015,1,25,"Standard Class",4,300,"0.2",150
23571,58959,201512,2015,12,11,"01:37",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10517,"Pacific Asia","Eastern Asia","China","Puerto Rico",2015,8,9,"Standard Class",4,300,"0.13",150
29818,74619,201603,2016,3,11,"06:13",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8059,"Pacific Asia","Southeast Asia","Singapore","Puerto Rico",2015,11,30,"Standard Class",4,300,"0.15",150
33373,83353,201605,2016,5,2,"03:41",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8617,"North America","East of USA","USA","Puerto Rico",2016,3,6,"Standard Class",4,300,"0.09",150
43256,108059,201609,2016,9,23,"10:09",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",6887,"Europe","Eastern Europe","Romania","Puerto Rico",2016,5,12,"Standard Class",4,300,"0.13",150
47541,118849,201611,2016,11,24,"23:22",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",1387,"Pacific Asia","West Asia","Turkey","Puerto Rico",2016,7,26,"Standard Class",4,300,"0.16",150
49858,124665,201612,2016,12,28,"19:07",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8546,"Africa","North Africa","Algeria�","Puerto Rico",2016,9,25,"Standard Class",4,300,"0.03",150
49858,124664,201612,2016,12,28,"19:07",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8546,"Africa","North Africa","Algeria�","Puerto Rico",2016,10,11,"Standard Class",4,300,"0.04",150
51095,127691,201701,2017,1,15,"20:30",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",8565,"Africa","West Africa","Nigeria","Puerto Rico",2016,11,9,"Standard Class",4,300,"0.18",150
51341,128313,201701,2017,1,19,"10:41",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",11307,"LATAM","Central America","Mexico","Puerto Rico",2016,11,28,"Standard Class",4,300,"0.03",150
51611,128968,201701,2017,1,23,"09:16",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",5633,"LATAM","Central America","Honduras","Puerto Rico",2016,11,26,"Standard Class",4,300,"0.18",150
55043,137657,201703,2017,3,14,"11:39",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3918,"LATAM","Central America","Mexico","Puerto Rico",2017,1,3,"Standard Class",4,300,"0.15",150
61231,153156,201706,2017,6,12,"19:35",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",635,"LATAM","Central America","Panama","Puerto Rico",2017,6,6,"Standard Class",4,300,"0.16",150
61308,153372,201706,2017,6,13,"22:34",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",4056,"LATAM","South America","Brazil","Puerto Rico",2017,6,14,"Standard Class",4,300,"0.12",150
63823,159538,201707,2017,7,20,"15:41",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",9114,"Europe","Southern Europe","Spain","Puerto Rico",2017,7,18,"Standard Class",4,300,"0.15",150
63823,159536,201707,2017,7,20,"15:41",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",9114,"Europe","Southern Europe","Spain","Puerto Rico",2017,7,25,"Standard Class",4,300,"0.16",150
63841,159581,201707,2017,7,20,"21:59",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3625,"Europe","Northern Europe","United Kingdom","Puerto Rico",2017,7,28,"Standard Class",4,300,"0.06",150
63841,159582,201707,2017,7,20,"21:59",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",3625,"Europe","Northern Europe","United Kingdom","Puerto Rico",2017,8,10,"Standard Class",4,300,"0.05",150
63953,159873,201707,2017,7,22,"13:14",1,"Fan Shop","Camping & Hiking","Diamondback Women's Serene Classic Comfort Bi",10824,"Europe","Southern Europe","Italy","Puerto Rico",2017,8,13,"Standard Class",4,300,"0.17",150
